dreamsim,goal_image,steering_user_id,reference_prompt,model,attempt,generated_image,prompt,duplicate,clip_similarity
0.8794959783554078,https://storage.googleapis.com/promptsteering/4a4bdc00-61b7-4807-a55c-7b1303487075.png,65d2415ab02362df64e7d92d,"A group of seven people posed in front of a temple. Six young men and one young woman. In the background, there is a temple with a fountain in front of it. The temple is made of white marble and has a large stained glass window. The fountain is surrounded by palm trees, and there are several other trees and plants in the background. The group of people is standing on a tiled patio. The young woman is wearing a blue dress with a white collar. Five of the young men are wearing white shirts, ties, and dark pants. One young man is wearing a gray sweater vest, white shirt, and dark pants. They are all smiling and posing for the camera. The image is a photograph.",flux-dev,3,https://storage.googleapis.com/promptsteering/135a5806-b140-4b27-bcbf-01ed8636d972.png,"6 males in black formal pants with white shirts and black ties without jackets on, but two of them with pull over jerseys on the right hand side of the lady, standing in a line with a lady in the middle dressed in a blue smart knee length, round neck dress in front of a tall Rememberance garden stone with tropical trees in the distant background.",False,0.8790168762207031
0.7273373007774353,https://storage.googleapis.com/promptsteering/4a4bdc00-61b7-4807-a55c-7b1303487075.png,65d2415ab02362df64e7d92d,"A group of seven people posed in front of a temple. Six young men and one young woman. In the background, there is a temple with a fountain in front of it. The temple is made of white marble and has a large stained glass window. The fountain is surrounded by palm trees, and there are several other trees and plants in the background. The group of people is standing on a tiled patio. The young woman is wearing a blue dress with a white collar. Five of the young men are wearing white shirts, ties, and dark pants. One young man is wearing a gray sweater vest, white shirt, and dark pants. They are all smiling and posing for the camera. The image is a photograph.",flux-dev,4,https://storage.googleapis.com/promptsteering/9495ca02-240f-40df-9b18-50941b586512.png,"4 males in black formal pants with white shirts and black ties without jackets on, 2 males wearing black formal pants with white shirts and and black ties with black pull over jerseys on standing on the left hand side of the lady, standing in a line with a lady in the middle dressed in a blue smart knee length, round neck dress in front of a tall Rememberance garden stone with tropical trees in the distant background.",False,0.7995784282684326
0.8250694274902344,https://storage.googleapis.com/promptsteering/4a4bdc00-61b7-4807-a55c-7b1303487075.png,65d2415ab02362df64e7d92d,"A group of seven people posed in front of a temple. Six young men and one young woman. In the background, there is a temple with a fountain in front of it. The temple is made of white marble and has a large stained glass window. The fountain is surrounded by palm trees, and there are several other trees and plants in the background. The group of people is standing on a tiled patio. The young woman is wearing a blue dress with a white collar. Five of the young men are wearing white shirts, ties, and dark pants. One young man is wearing a gray sweater vest, white shirt, and dark pants. They are all smiling and posing for the camera. The image is a photograph.",flux-dev,5,https://storage.googleapis.com/promptsteering/91f01a4c-b1bc-4ada-86e2-5fa3fd6c788e.png,"6 males in black formal pants with white shirts and black ties without jackets on, standing in a line with a lady in the middle dressed in a blue smart knee length, round neck dress in front of a tall Rememberance garden stone with tropical trees in the distant background.",False,0.7759391069412231
0.7116263508796692,https://storage.googleapis.com/promptsteering/f2c70baa-566e-4bd6-acf5-f7697615ad99.png,65d2415ab02362df64e7d92d,"A bedroom with a bunk bed. The bed is white and has three mattresses, two of which are made up with white sheets and comforters with white and gray floral designs, and one is bare. The bottom mattress has someone sleeping in it, and the top mattress appears to be empty. Dark blue curtains cover the window next to the bed.",flux-dev,1,https://storage.googleapis.com/promptsteering/db36abaa-7161-4497-92f6-f137cb2f1d12.png,Two kids sleeping on a white wooden bunk bed with white wooden bed stairs situated by the wall next to a blue curtain and covered in floral duvets. ,False,0.7472702264785767
0.7229408025741577,https://storage.googleapis.com/promptsteering/f2c70baa-566e-4bd6-acf5-f7697615ad99.png,65d2415ab02362df64e7d92d,"A bedroom with a bunk bed. The bed is white and has three mattresses, two of which are made up with white sheets and comforters with white and gray floral designs, and one is bare. The bottom mattress has someone sleeping in it, and the top mattress appears to be empty. Dark blue curtains cover the window next to the bed.",flux-dev,2,https://storage.googleapis.com/promptsteering/256fc230-9508-4f99-bb73-18d13e20dabd.png,"Two kids sleeping on a white wooden bunk bed with white wooden bed stairs by their heads, situated by the wall next to a blue curtain and covered in floral duvets. ",False,0.7799738645553589
0.7053295373916626,https://storage.googleapis.com/promptsteering/f2c70baa-566e-4bd6-acf5-f7697615ad99.png,65d2415ab02362df64e7d92d,"A bedroom with a bunk bed. The bed is white and has three mattresses, two of which are made up with white sheets and comforters with white and gray floral designs, and one is bare. The bottom mattress has someone sleeping in it, and the top mattress appears to be empty. Dark blue curtains cover the window next to the bed.",flux-dev,3,https://storage.googleapis.com/promptsteering/7cf99b1d-04c7-40da-a2ce-678b03481fc2.png,"Two kids sleeping on a white wooden bunk bed with white wooden bed stairs by their heads, situated by the wall on the far right hand side of a blue curtain and covered in floral duvets. ",False,0.7666759490966797
0.7722471356391907,https://storage.googleapis.com/promptsteering/f2c70baa-566e-4bd6-acf5-f7697615ad99.png,65d2415ab02362df64e7d92d,"A bedroom with a bunk bed. The bed is white and has three mattresses, two of which are made up with white sheets and comforters with white and gray floral designs, and one is bare. The bottom mattress has someone sleeping in it, and the top mattress appears to be empty. Dark blue curtains cover the window next to the bed.",flux-dev,4,https://storage.googleapis.com/promptsteering/88d82e0a-4bf8-412c-9892-1f7f8e50d178.png,"Two kids sleeping on a white wooden bunk bed with white wooden bed stairs by their heads, situated by the wall on the far left hand side of a dark blue curtain and covered in floral duvets. ",False,0.829815149307251
0.757115125656128,https://storage.googleapis.com/promptsteering/f2c70baa-566e-4bd6-acf5-f7697615ad99.png,65d2415ab02362df64e7d92d,"A bedroom with a bunk bed. The bed is white and has three mattresses, two of which are made up with white sheets and comforters with white and gray floral designs, and one is bare. The bottom mattress has someone sleeping in it, and the top mattress appears to be empty. Dark blue curtains cover the window next to the bed.",flux-dev,5,https://storage.googleapis.com/promptsteering/942370ab-7c1b-44a3-9450-6ff0f065affa.png,"Two kids sleeping on a white wooden bunk bed with white wooden bed stairs by their heads, situated by the wall next to a dark blue curtain and covered in floral duvets. ",False,0.8340435028076172
0.5669554471969604,https://storage.googleapis.com/promptsteering/7b07f597-d8a2-4189-8a0e-8571ec1f9813.png,667994b0616e9d9a92c46bad,A woman is holding two packages of baby toys. The woman is smiling. The packages are blue and white and have cartoonish drawings of babies. The background is blurry.,dall-e-3,1,https://storage.googleapis.com/promptsteering/5ee1241c-5c68-4707-b541-88a2a16de946.png,"A middle aged white woman holding 2 sachets of fabric softeners meant for babies. She is wearing a beige top, has brown hair and has a huge beautiful smile",False,0.6714543104171753
0.7581800222396851,https://storage.googleapis.com/promptsteering/7b07f597-d8a2-4189-8a0e-8571ec1f9813.png,667994b0616e9d9a92c46bad,A woman is holding two packages of baby toys. The woman is smiling. The packages are blue and white and have cartoonish drawings of babies. The background is blurry.,dall-e-3,2,https://storage.googleapis.com/promptsteering/3c6fa5eb-1d39-4a1b-9c45-810fd13ee204.png,"A middle-aged white woman holding 2 blue sachets of fabric softeners meant for babies. She carries one sachet on each hand. Sachet number 1 contains an image of a baby wearing diapers and smiling, while sachet number 2 contains an image of a baby wearing a white top and smiling. She is wearing a beige top, has short brown hair and has a huge beautiful smile. She holds the sachets close to her jawline.",False,0.8646200299263
0.7693653106689453,https://storage.googleapis.com/promptsteering/7b07f597-d8a2-4189-8a0e-8571ec1f9813.png,667994b0616e9d9a92c46bad,A woman is holding two packages of baby toys. The woman is smiling. The packages are blue and white and have cartoonish drawings of babies. The background is blurry.,dall-e-3,3,https://storage.googleapis.com/promptsteering/f19ec788-d982-4aa6-b214-076cbebe052c.png,"A middle-aged white woman in her late 30s holding 2 large blue sachets of fabric softeners meant for babies. She carries one sachet on each hand. Sachet number 1 contains an image of a baby wearing diapers and smiling, while sachet number 2 contains an image of a baby wearing a white top and smiling. She is wearing a beige top, has short brown hair and has a huge beautiful smile. She holds the sachets close to her jawline.",False,0.8637762069702148
0.725654125213623,https://storage.googleapis.com/promptsteering/7b07f597-d8a2-4189-8a0e-8571ec1f9813.png,667994b0616e9d9a92c46bad,A woman is holding two packages of baby toys. The woman is smiling. The packages are blue and white and have cartoonish drawings of babies. The background is blurry.,dall-e-3,4,https://storage.googleapis.com/promptsteering/1c9156ee-3856-49b0-9998-6ad9e7eac707.png,"A middle-aged white woman in her late 30s holding 2 large light blue sachets of baby wipes meant for babies. She carries one sachet on each hand. Sachet number 1 contains an image of a baby wearing diapers and smiling, while sachet number 2 contains an image of a baby wearing a white top and smiling. She is wearing a beige top, has short brown hair and has a huge beautiful smile. She holds the sachets close to her jawline, with her hands closer to her chest",False,0.7963247299194336
0.787962794303894,https://storage.googleapis.com/promptsteering/7b07f597-d8a2-4189-8a0e-8571ec1f9813.png,667994b0616e9d9a92c46bad,A woman is holding two packages of baby toys. The woman is smiling. The packages are blue and white and have cartoonish drawings of babies. The background is blurry.,dall-e-3,5,https://storage.googleapis.com/promptsteering/88c2cb9c-216e-498b-9d2e-112e676bcc09.png,"A middle-aged white woman in her late 30s holding 2 large light blue sachets of fabric softeners meant for babies. She carries one sachet on each hand. Sachet number 1 contains an image of a baby wearing diapers and smiling, while sachet number 2 contains an image of a baby wearing a white top and smiling. She is wearing a beige top, has short brown hair and has a huge beautiful smile. She holds the sachets close to her jawline, with each hand closer to each collarbone.",False,0.8442896008491516
0.6195300221443176,https://storage.googleapis.com/promptsteering/e06a77d7-4eab-4486-b1d1-38c39833ce16.png,667994b0616e9d9a92c46bad,"The cover of a book titled, “The Parent’s Guide to Homeopathy: Safe, Natural Remedies for Children, from Newborns Through Teens” by Shelley Keneipp, M.D. on a white background. The book has a blue background with a yellow and green banner at the top and a green banner near the bottom. There is a small blurb at the top stating, “Remedies for more than 150 conditions including: Cold, flu, teething, diaper rash, growing pains, earaches, bruises, stomach aches”. The author’s name and credentials are mentioned below the main title in black font.",dall-e-3,1,https://storage.googleapis.com/promptsteering/0ac013b0-17cb-4f28-871d-333c00405355.png,"A small hard cover book with a dark cyan cover, with the title ""The Parent's T'S GUIDE TO HOMEPATHY""",False,0.6381549835205078
0.7101649641990662,https://storage.googleapis.com/promptsteering/e06a77d7-4eab-4486-b1d1-38c39833ce16.png,667994b0616e9d9a92c46bad,"The cover of a book titled, “The Parent’s Guide to Homeopathy: Safe, Natural Remedies for Children, from Newborns Through Teens” by Shelley Keneipp, M.D. on a white background. The book has a blue background with a yellow and green banner at the top and a green banner near the bottom. There is a small blurb at the top stating, “Remedies for more than 150 conditions including: Cold, flu, teething, diaper rash, growing pains, earaches, bruises, stomach aches”. The author’s name and credentials are mentioned below the main title in black font.",dall-e-3,2,https://storage.googleapis.com/promptsteering/fe0e3119-b50b-412b-95ba-b42583124e45.png,"A small hard cover book with a dark cyan cover, with the top title written ""The Parent's"" in light green. A secondary but larger title beneath the first title written ""T's GUIDE TO HOMEPATHY"", with ""HOMEPATHY"" written in cream white. Below the secondary title a description written in a rectangular bubble that is also creame white in colour is written in dark blue ""SAFE, NATUAL, TURAL REMEDIES, THROUTEENS"". Below that a secondary description in a rectangular bubble that is the colour light green, is written in dark blue ""Safe Sof, Natural Childtions, from Nowborns Through Teens"". The book is lying on it's back on a white surface and the front cover is facing up.",False,0.5723872184753418
0.5171148180961609,https://storage.googleapis.com/promptsteering/e06a77d7-4eab-4486-b1d1-38c39833ce16.png,667994b0616e9d9a92c46bad,"The cover of a book titled, “The Parent’s Guide to Homeopathy: Safe, Natural Remedies for Children, from Newborns Through Teens” by Shelley Keneipp, M.D. on a white background. The book has a blue background with a yellow and green banner at the top and a green banner near the bottom. There is a small blurb at the top stating, “Remedies for more than 150 conditions including: Cold, flu, teething, diaper rash, growing pains, earaches, bruises, stomach aches”. The author’s name and credentials are mentioned below the main title in black font.",dall-e-3,3,https://storage.googleapis.com/promptsteering/ebf8f29b-d7fc-425b-a552-3d3ef5cfcce2.png,"A small hard cover book with a dark blue cover, with the top title written ""The Parent's"" in light green. A secondary but larger title beneath the first title written ""T's GUIDE TO HOMEPATHY"", with ""HOMEPATHY"" written in cream white. Below the secondary title a description written in a rectangular bubble that is also creame white in colour is written in dark blue ""SAFE, NATUAL, TURAL REMEDIES, THROUTEENS"". Below that a secondary description in a rectangular bubble that is the colour light green, is written in dark blue ""Safe Sof, Natural Childtions, from Nowborns Through Teens"". The book is lying on it's back on a white surface and the front cover is facing up. It has other descriptions such as the ingredients for remedies, written below the other descriptions initially described.",False,0.510523796081543
0.5461752414703369,https://storage.googleapis.com/promptsteering/e06a77d7-4eab-4486-b1d1-38c39833ce16.png,667994b0616e9d9a92c46bad,"The cover of a book titled, “The Parent’s Guide to Homeopathy: Safe, Natural Remedies for Children, from Newborns Through Teens” by Shelley Keneipp, M.D. on a white background. The book has a blue background with a yellow and green banner at the top and a green banner near the bottom. There is a small blurb at the top stating, “Remedies for more than 150 conditions including: Cold, flu, teething, diaper rash, growing pains, earaches, bruises, stomach aches”. The author’s name and credentials are mentioned below the main title in black font.",dall-e-3,4,https://storage.googleapis.com/promptsteering/992ca721-1b07-4120-9b83-e2a7cc56bea9.png,"A small soft cover book with a dark blue cover, with the top title written ""The Parent's"" in light green. A secondary but larger title beneath the first title written ""T's GUIDE TO HOMEPATHY"", with ""HOMEPATHY"" written in cream white. Below the secondary title a description written in a rectangular bubble that is also creame white in colour is written in dark blue ""SAFE, NATUAL, TURAL REMEDIES, THROUTEENS"". Below that a secondary description in a rectangular bubble that is the colour light green, is written in dark blue ""Safe Sof, Natural Childtions, from Nowborns Through Teens"". The book is lying on it's back on a white surface and the front cover is facing up. It has other descriptions such as the ingredients for remedies, written below the other descriptions initially described.",False,0.4744427800178528
0.576209306716919,https://storage.googleapis.com/promptsteering/e06a77d7-4eab-4486-b1d1-38c39833ce16.png,667994b0616e9d9a92c46bad,"The cover of a book titled, “The Parent’s Guide to Homeopathy: Safe, Natural Remedies for Children, from Newborns Through Teens” by Shelley Keneipp, M.D. on a white background. The book has a blue background with a yellow and green banner at the top and a green banner near the bottom. There is a small blurb at the top stating, “Remedies for more than 150 conditions including: Cold, flu, teething, diaper rash, growing pains, earaches, bruises, stomach aches”. The author’s name and credentials are mentioned below the main title in black font.",dall-e-3,5,https://storage.googleapis.com/promptsteering/b24698b4-4e42-4636-af42-8345789e484d.png,"A small soft cover book with a dark blue cover, with the top title written ""The Parent's"" in light green. A secondary but larger title beneath the first title written ""T's GUIDE TO HOMEPATHY"", with ""HOMEPATHY"" written in cream white. Below the secondary title a description written in a rectangular bubble that is also creame white in colour is written in dark blue ""SAFE, NATUAL, TURAL REMEDIES, THROUTEENS"". Below that a secondary description in a rectangular bubble that is the colour light green, is written in dark blue ""Safe Sof, Natural Childtions, from Nowborns Through Teens"". The book is lying on it's back on a white surface and the front cover is facing up. It has other descriptions such as the ingredients for remedies, written below the other descriptions initially described. The is another description written in a small light green circle at the top right corner of the book",False,0.5444328784942627
0.6205611228942871,https://storage.googleapis.com/promptsteering/0816f7f9-5df4-4569-90c3-7166c09818cd.png,66bb9f5885fedbcb17a4de58,"A map of Nouvelle-Aquitaine, a region in France. The map is in gray and white. The map shows the borders of the region, and the names of the departments within the region. In total, there are twelve departments. The departments are: Landes, Pyrénées-Atlantiques, Gironde, Dordogne, Lot-et-Garonne, Aveyron, Tarn-et-Garonne, Haute-Vienne, Corrèze, Creuse, Deux-Sèvres, and Vienne. The font used in the map is Arial. The style of the image is a flat map.",sd3.5-large,1,https://storage.googleapis.com/promptsteering/24c1288d-1ac3-465f-ae7c-e8195aa12960.png,"The map of Nouvelle-Aquitaine, a region in southwestern France, showing the departments and major cities within this region.
",False,0.8491734266281128
0.8658053278923035,https://storage.googleapis.com/promptsteering/0816f7f9-5df4-4569-90c3-7166c09818cd.png,66bb9f5885fedbcb17a4de58,"A map of Nouvelle-Aquitaine, a region in France. The map is in gray and white. The map shows the borders of the region, and the names of the departments within the region. In total, there are twelve departments. The departments are: Landes, Pyrénées-Atlantiques, Gironde, Dordogne, Lot-et-Garonne, Aveyron, Tarn-et-Garonne, Haute-Vienne, Corrèze, Creuse, Deux-Sèvres, and Vienne. The font used in the map is Arial. The style of the image is a flat map.",sd3.5-large,2,https://storage.googleapis.com/promptsteering/53e5f4a2-c49b-4183-ad18-a4a0cca5ddaf.png,"A map of the Nouvelle-Aquitaine region in southwestern France. It displays various administrative divisions (departments) with their names and boundaries clearly marked. Some cities and towns are labeled within these divisions. The map has a simple, black-and-white design and includes a title at the bottom that reads ""Nouvelle-Aquitaine."" There is also a small scale bar in the lower-left corner for reference.",False,0.8946095108985901
0.8677623271942139,https://storage.googleapis.com/promptsteering/0816f7f9-5df4-4569-90c3-7166c09818cd.png,66bb9f5885fedbcb17a4de58,"A map of Nouvelle-Aquitaine, a region in France. The map is in gray and white. The map shows the borders of the region, and the names of the departments within the region. In total, there are twelve departments. The departments are: Landes, Pyrénées-Atlantiques, Gironde, Dordogne, Lot-et-Garonne, Aveyron, Tarn-et-Garonne, Haute-Vienne, Corrèze, Creuse, Deux-Sèvres, and Vienne. The font used in the map is Arial. The style of the image is a flat map.",sd3.5-large,3,https://storage.googleapis.com/promptsteering/2587df9f-c664-4446-a6ae-7d9175efd04a.png,"The image is of a black-and-white map labeled ""Nouvelle-Aquitaine"" at the bottom left corner. It highlights the administrative region of Nouvelle-Aquitaine in southwestern France. The map outlines and labels its departments, including Dordogne, Gironde, Lot-et-Garonne, Landes, and others. It also includes major towns and cities marked with small dots and names, such as Limoges, Bordeaux, and La Rochelle. The map features a scale bar in the bottom-left corner and is surrounded by white space with additional text partially visible at the top and bottom of the image, indicating it might be part of a survey or document..",False,0.8950662016868591
0.8109458684921265,https://storage.googleapis.com/promptsteering/0816f7f9-5df4-4569-90c3-7166c09818cd.png,66bb9f5885fedbcb17a4de58,"A map of Nouvelle-Aquitaine, a region in France. The map is in gray and white. The map shows the borders of the region, and the names of the departments within the region. In total, there are twelve departments. The departments are: Landes, Pyrénées-Atlantiques, Gironde, Dordogne, Lot-et-Garonne, Aveyron, Tarn-et-Garonne, Haute-Vienne, Corrèze, Creuse, Deux-Sèvres, and Vienne. The font used in the map is Arial. The style of the image is a flat map.",sd3.5-large,4,https://storage.googleapis.com/promptsteering/b129565d-c7e6-4d44-95a1-b80e4b5967e6.png,"The image is a black-and-white map of the Nouvelle-Aquitaine region in France. It shows detailed outlines of its administrative departments, each labeled with their names, including Dordogne, Gironde, Lot-et-Garonne, Landes, Creuse, and others. Major cities and towns are represented by small black dots accompanied by their names, such as Bordeaux, Limoges, and Pau. The map features a rectangular frame with clear, minimalistic labeling. At the bottom of the map, ""Nouvelle-Aquitaine"" is written in bold, centered text. A scale bar is located in the lower-left corner, indicating distance in kilometers. The map has no additional colors, shading, or decorative elements, and the surrounding area is blank except for partial text above and below the image, suggesting it is part of an interactive or survey-based interface.",False,0.8666023015975952
0.7984449863433838,https://storage.googleapis.com/promptsteering/0816f7f9-5df4-4569-90c3-7166c09818cd.png,66bb9f5885fedbcb17a4de58,"A map of Nouvelle-Aquitaine, a region in France. The map is in gray and white. The map shows the borders of the region, and the names of the departments within the region. In total, there are twelve departments. The departments are: Landes, Pyrénées-Atlantiques, Gironde, Dordogne, Lot-et-Garonne, Aveyron, Tarn-et-Garonne, Haute-Vienne, Corrèze, Creuse, Deux-Sèvres, and Vienne. The font used in the map is Arial. The style of the image is a flat map.",sd3.5-large,5,https://storage.googleapis.com/promptsteering/1a74c5fe-d162-4ffe-a400-240b7293fe38.png,"The image is a black-and-white map of the Nouvelle-Aquitaine region in France. It shows detailed outlines of its administrative departments, each labeled with their names, including Dordogne, Gironde, Lot-et-Garonne, Landes, Creuse, and others. Major cities and towns are represented by small black dots accompanied by their names, such as Bordeaux, Limoges, and Pau. The map features a rectangular frame with clear, minimalistic labeling. At the bottom of the map, ""Nouvelle-Aquitaine"" is written in bold, centered text. A scale bar is located in the lower-left corner, indicating distance in kilometers. The map has no additional colors, shading, or decorative elements, and the surrounding area is blank except for partial text above and below the image, suggesting it is part of an interactive or survey-based interface.",False,0.9026106595993042
0.5993077158927917,https://storage.googleapis.com/promptsteering/ad92cbb4-c294-4d2a-ae27-6c198f7a9403.png,66bb9f5885fedbcb17a4de58,three brown squares with rounded edges and a silver hook for hanging at the top. They are arranged in a row against a white background.,sd3.5-large,1,https://storage.googleapis.com/promptsteering/2df5ef04-344c-4b20-9472-3ca6f17599f9.png,"This image shows a set of five earrings arranged in two rows. Each earring features a rectangular, glossy, brown surface with rounded edges. The top row has three earrings hanging individually, each with a metallic hook attachment at the top. The bottom row consists of two earrings, both connected to the earrings directly above them via a thin metal loop, creating a dangling effect. The design is simple and symmetrical, with a modern, minimalistic appearance, and the background is plain white.",False,0.7689310312271118
0.6417810320854187,https://storage.googleapis.com/promptsteering/ad92cbb4-c294-4d2a-ae27-6c198f7a9403.png,66bb9f5885fedbcb17a4de58,three brown squares with rounded edges and a silver hook for hanging at the top. They are arranged in a row against a white background.,sd3.5-large,2,https://storage.googleapis.com/promptsteering/a2cf5260-3d69-4d11-93d8-d578b5c95779.png,"
This image shows a set of five rectangular earrings arranged in two rows on a plain white background. Each earring has a solid, smooth, glossy brown surface with rounded corners. In the top row, there are three earrings with metallic hooks attached directly to their tops. The bottom row features two earrings connected to the ones above them via thin metallic links, creating a dangling effect. The design is clean, simple, and symmetrical, with a polished, uniform look that emphasizes the warm, solid brown tones of the earring surfaces. The hooks and connecting links are made of metal, providing contrast to the bold brown blocks.",False,0.8203021883964539
0.6977753043174744,https://storage.googleapis.com/promptsteering/ad92cbb4-c294-4d2a-ae27-6c198f7a9403.png,66bb9f5885fedbcb17a4de58,three brown squares with rounded edges and a silver hook for hanging at the top. They are arranged in a row against a white background.,sd3.5-large,3,https://storage.googleapis.com/promptsteering/a8217637-d1c8-4821-9a02-03031768a634.png,"
This image shows a set of five rectangular earrings arranged in two rows on a plain white background. Each earring has a solid, smooth, glossy chocolate brown surface with rounded corners. In the top row, there are three earrings with metallic hooks attached directly to their tops. The bottom row features two earrings connected to the ones above them via thin metallic links, creating a dangling effect. The design is clean, simple, and symmetrical, with a polished, uniform look that emphasizes the warm, solid brown tones of the earring surfaces. The hooks and connecting links are made of metal, providing contrast to the bold brown blocks.",False,0.8261812925338745
0.7471590638160706,https://storage.googleapis.com/promptsteering/ad92cbb4-c294-4d2a-ae27-6c198f7a9403.png,66bb9f5885fedbcb17a4de58,three brown squares with rounded edges and a silver hook for hanging at the top. They are arranged in a row against a white background.,sd3.5-large,4,https://storage.googleapis.com/promptsteering/594df611-d406-4336-b90c-8bcbdc316c7c.png,"
This image shows a set of five rectangular earrings arranged in two rows on a plain white background Three small ones at the top and two slightly bigger ones at the bottom, the bottom two are attached to two of the ones in the top row, while the one on the middle on the top row is not attached to any. Each earring has a solid, smooth, glossy chocolate brown surface with rounded corners. , creating a dangling effect. The design is clean, simple, and square with rounded corners , with a polished, uniform look that emphasizes the warm, solid brown tone of the earring surfaces. The hooks and connecting links are made of metal, providing contrast to the bold brown blocks.",False,0.7796739339828491
0.6253103017807007,https://storage.googleapis.com/promptsteering/ad92cbb4-c294-4d2a-ae27-6c198f7a9403.png,66bb9f5885fedbcb17a4de58,three brown squares with rounded edges and a silver hook for hanging at the top. They are arranged in a row against a white background.,sd3.5-large,5,https://storage.googleapis.com/promptsteering/3d0b0102-5548-4318-973d-12caa0c5835f.png,"
This image shows a set of five rectangular earrings arranged in two rows on a plain white background. Three small ones at the top row and two slightly bigger ones at the bottom row, the bottom two are attached to two of the ones in the top row at the far right and far left, while the one is in the middle on the top row and is not attached to any bigger one . Each earring has a solid, smooth, glossy chocolate brown surface with rounded corners. The design is clean, simple, and square with rounded corners , with a polished, uniform look that emphasizes the warm, solid brown tone of the earring surfaces. The hooks  are made of metal.",False,0.7575507760047913
0.6551051735877991,https://storage.googleapis.com/promptsteering/81783f53-2ce6-4917-8373-f2182356ec60.png,66a602b99807565e68e4706b,"a playground with two large structures. The one of the left is blue and has several rungs for climbing up to a platform with a blue tube slide. The structure on the right has tan steps leading up to a platform with a yellow tube slide and a green regular slide. There is a wood chip ground cover under and around the structures. There are several bushes and trees in the background. In the far background, there is a tan two story apartment building with several windows and doors. The sky is blue and there are white clouds. The style of the image is a photograph.",sd3.5-large,1,https://storage.googleapis.com/promptsteering/4808329e-f103-4398-93a6-8ac6bc1c641a.png,"a yellow , blue and green joint slides at a park ffences with a plant fence close to residential buildings ",False,0.8632915019989014
0.6303187608718872,https://storage.googleapis.com/promptsteering/81783f53-2ce6-4917-8373-f2182356ec60.png,66a602b99807565e68e4706b,"a playground with two large structures. The one of the left is blue and has several rungs for climbing up to a platform with a blue tube slide. The structure on the right has tan steps leading up to a platform with a yellow tube slide and a green regular slide. There is a wood chip ground cover under and around the structures. There are several bushes and trees in the background. In the far background, there is a tan two story apartment building with several windows and doors. The sky is blue and there are white clouds. The style of the image is a photograph.",sd3.5-large,2,https://storage.googleapis.com/promptsteering/53167fa8-1c27-445d-a832-56011f28e5ca.png,"a joint slide with a yellow, blue and green at a park that has gravel flooring and fenced with a tall plant fences separating it from two light brown coloured residential buildings. sunny day",False,0.8932445645332336
0.723882794380188,https://storage.googleapis.com/promptsteering/81783f53-2ce6-4917-8373-f2182356ec60.png,66a602b99807565e68e4706b,"a playground with two large structures. The one of the left is blue and has several rungs for climbing up to a platform with a blue tube slide. The structure on the right has tan steps leading up to a platform with a yellow tube slide and a green regular slide. There is a wood chip ground cover under and around the structures. There are several bushes and trees in the background. In the far background, there is a tan two story apartment building with several windows and doors. The sky is blue and there are white clouds. The style of the image is a photograph.",sd3.5-large,3,https://storage.googleapis.com/promptsteering/6e9a2920-b70e-4a89-b2a0-7a00eed7dd05.png,"a yellow slide, a blue slide and a green slide on one joint stair at a park that has gravel flooring and fenced with a tall plant fences separating it from two light brown coloured residential buildings. sunny day",False,0.914819359779358
0.6982890963554382,https://storage.googleapis.com/promptsteering/81783f53-2ce6-4917-8373-f2182356ec60.png,66a602b99807565e68e4706b,"a playground with two large structures. The one of the left is blue and has several rungs for climbing up to a platform with a blue tube slide. The structure on the right has tan steps leading up to a platform with a yellow tube slide and a green regular slide. There is a wood chip ground cover under and around the structures. There are several bushes and trees in the background. In the far background, there is a tan two story apartment building with several windows and doors. The sky is blue and there are white clouds. The style of the image is a photograph.",sd3.5-large,4,https://storage.googleapis.com/promptsteering/5240d0f6-5b1f-4b0e-8407-b6b974df9ee1.png,"a big sliding area that has ayellow slide, a blue slide and a green slide on each corner at a park that has gravel flooring and fenced with a tall plant fences separating it from two light brown coloured residential buildings. sunny day",False,0.8924092054367065
0.6977126598358154,https://storage.googleapis.com/promptsteering/81783f53-2ce6-4917-8373-f2182356ec60.png,66a602b99807565e68e4706b,"a playground with two large structures. The one of the left is blue and has several rungs for climbing up to a platform with a blue tube slide. The structure on the right has tan steps leading up to a platform with a yellow tube slide and a green regular slide. There is a wood chip ground cover under and around the structures. There are several bushes and trees in the background. In the far background, there is a tan two story apartment building with several windows and doors. The sky is blue and there are white clouds. The style of the image is a photograph.",sd3.5-large,5,https://storage.googleapis.com/promptsteering/ff34b4f2-9c4f-4353-9f42-f600fd488775.png,"a play ground slide that has 4 slides on it a yellow slide, a blue slide and a green slide on each corner it has gravel flooring and fenced with a tall plant fences separating it from two light brown coloured residential buildings. sunny day",False,0.9359793663024902
0.5417307615280151,https://storage.googleapis.com/promptsteering/eefcfd52-eb14-4aa9-ab5d-eb23efdb3b12.png,66a602b99807565e68e4706b,"a map of the Mediterranean Sea and surrounding areas. The map shows the direction and intensity of secondary swell energy on Friday, January 26th at 7pm CET. The arrows indicate the direction of the swell, while the colors represent the intensity or height of the swell in meters. The legend in the lower right corner of the map explains the swell height represented by the colors.",sd3.5-large,1,https://storage.googleapis.com/promptsteering/fd478fa0-739f-4b31-b937-4922da085fb9.png,a weather map showing cold temperature in an area. it has a cet scale showing temperature scales,False,0.5893714427947998
